evaluator,generator,dataset,distance,performance,n_samples
qwen-2.5-72b,opus-4.1,sharegpt,155,0.475,200
qwen-3.0-80b,opus-4.1,sharegpt,44,0.785,200
deepseek-3.1,opus-4.1,sharegpt,27,0.675,200
kimi-k2,opus-4.1,sharegpt,23,0.55,200
gpt-oss-120b-thinking,gemini-2.0-flash-lite,sharegpt,-1,0.6597241379310345,200
opus-4.1-thinking,gemini-2.0-flash-lite,sharegpt,-88,0.6724137931034483,58
gemini-2.5-pro-thinking,gemini-2.0-flash-lite,sharegpt,-92,0.89,200
qwen-3.0-80b-thinking,gemini-2.0-flash-lite,sharegpt,-12,0.855,200
deepseek-r1-thinking,gemini-2.0-flash-lite,sharegpt,-65,0.69,200
kimi-k2-thinking,gemini-2.0-flash-lite,sharegpt,-76,0.7004482758620689,200
gpt-4o-mini,gemini-2.0-flash-lite,sharegpt,50,0.51,200
gpt-4.1-mini,gemini-2.0-flash-lite,sharegpt,-22,0.455,200
gpt-4o,gemini-2.0-flash-lite,sharegpt,-84,0.4847945205479452,200
gpt-4.1,gemini-2.0-flash-lite,sharegpt,-55,0.55,200
haiku-3.5,gemini-2.0-flash-lite,sharegpt,36,0.29,200
sonnet-4.5,gemini-2.0-flash-lite,sharegpt,-89,0.515,200
opus-4.1,gemini-2.0-flash-lite,sharegpt,-87,0.785,200
gemini-2.0-flash,gemini-2.0-flash-lite,sharegpt,-6,0.7273287671232876,200
ll-3.1-8b,gemini-2.0-flash-lite,sharegpt,123,0.425,200
ll-3.1-70b,gemini-2.0-flash-lite,sharegpt,71,0.475,200
ll-3.1-405b,gemini-2.0-flash-lite,sharegpt,23,0.355,200
qwen-2.5-72b,gemini-2.0-flash-lite,sharegpt,68,0.515,200
qwen-3.0-80b,gemini-2.0-flash-lite,sharegpt,-43,0.845,200
deepseek-3.1,gemini-2.0-flash-lite,sharegpt,-60,0.735,200
kimi-k2,gemini-2.0-flash-lite,sharegpt,-64,0.685,200
gpt-oss-120b-thinking,gemini-2.0-flash,sharegpt,5,0.5781372549019608,200
opus-4.1-thinking,gemini-2.0-flash,sharegpt,-82,0.6724137931034483,58
gemini-2.5-pro-thinking,gemini-2.0-flash,sharegpt,-86,0.725,200
qwen-3.0-80b-thinking,gemini-2.0-flash,sharegpt,-6,0.7635294117647059,200
deepseek-r1-thinking,gemini-2.0-flash,sharegpt,-59,0.575,200
kimi-k2-thinking,gemini-2.0-flash,sharegpt,-70,0.5888611334944936,200
gpt-4o-mini,gemini-2.0-flash,sharegpt,56,0.485,200
gpt-4.1-mini,gemini-2.0-flash,sharegpt,-16,0.385,200
gpt-4o,gemini-2.0-flash,sharegpt,-78,0.4949979991996798,200
gpt-4.1,gemini-2.0-flash,sharegpt,-49,0.5299999999999999,200
haiku-3.5,gemini-2.0-flash,sharegpt,42,0.22,200
sonnet-4.5,gemini-2.0-flash,sharegpt,-83,0.41,200
opus-4.1,gemini-2.0-flash,sharegpt,-81,0.705,200
gemini-2.0-flash-lite,gemini-2.0-flash,sharegpt,6,0.31,200
ll-3.1-8b,gemini-2.0-flash,sharegpt,129,0.4,200
ll-3.1-70b,gemini-2.0-flash,sharegpt,77,0.47,200
ll-3.1-405b,gemini-2.0-flash,sharegpt,29,0.3,200
qwen-2.5-72b,gemini-2.0-flash,sharegpt,74,0.505,200
qwen-3.0-80b,gemini-2.0-flash,sharegpt,-37,0.74,200
deepseek-3.1,gemini-2.0-flash,sharegpt,-54,0.64,200
kimi-k2,gemini-2.0-flash,sharegpt,-58,0.63,200
gpt-oss-120b-thinking,ll-3.1-8b,sharegpt,-124,0.92,200
opus-4.1-thinking,ll-3.1-8b,sharegpt,-211,0.9310344827586208,58
gemini-2.5-pro-thinking,ll-3.1-8b,sharegpt,-215,0.995,200
qwen-3.0-80b-thinking,ll-3.1-8b,sharegpt,-135,0.97,200
deepseek-r1-thinking,ll-3.1-8b,sharegpt,-188,0.975,200
kimi-k2-thinking,ll-3.1-8b,sharegpt,-199,0.96,200
gpt-4o-mini,ll-3.1-8b,sharegpt,-73,0.665,200
gpt-4.1-mini,ll-3.1-8b,sharegpt,-145,0.87,200
gpt-4o,ll-3.1-8b,sharegpt,-207,0.7536,200
gpt-4.1,ll-3.1-8b,sharegpt,-178,0.855,200
haiku-3.5,ll-3.1-8b,sharegpt,-87,0.7,200
sonnet-4.5,ll-3.1-8b,sharegpt,-212,0.895,200
opus-4.1,ll-3.1-8b,sharegpt,-210,0.99,200
gemini-2.0-flash-lite,ll-3.1-8b,sharegpt,-123,0.93,200
gemini-2.0-flash,ll-3.1-8b,sharegpt,-129,0.95,200
ll-3.1-70b,ll-3.1-8b,sharegpt,-52,0.55,200
ll-3.1-405b,ll-3.1-8b,sharegpt,-100,0.745,200
qwen-2.5-72b,ll-3.1-8b,sharegpt,-55,0.675,200
qwen-3.0-80b,ll-3.1-8b,sharegpt,-166,0.98,200
deepseek-3.1,ll-3.1-8b,sharegpt,-183,0.96,200
kimi-k2,ll-3.1-8b,sharegpt,-187,0.905,200
gpt-oss-120b-thinking,ll-3.1-70b,sharegpt,-72,0.825,200
opus-4.1-thinking,ll-3.1-70b,sharegpt,-159,0.896551724137931,58
gemini-2.5-pro-thinking,ll-3.1-70b,sharegpt,-163,0.995,200
qwen-3.0-80b-thinking,ll-3.1-70b,sharegpt,-83,0.9595098039215686,200
deepseek-r1-thinking,ll-3.1-70b,sharegpt,-136,0.925,200
kimi-k2-thinking,ll-3.1-70b,sharegpt,-147,0.9488299319727892,200
gpt-4o-mini,ll-3.1-70b,sharegpt,-21,0.5349999999999999,200
gpt-4.1-mini,ll-3.1-70b,sharegpt,-93,0.735,200
gpt-4o,ll-3.1-70b,sharegpt,-155,0.6093931972789116,200
gpt-4.1,ll-3.1-70b,sharegpt,-126,0.69,200
haiku-3.5,ll-3.1-70b,sharegpt,-35,0.53,200
sonnet-4.5,ll-3.1-70b,sharegpt,-160,0.735,200
opus-4.1,ll-3.1-70b,sharegpt,-158,0.9849019607843136,200
gemini-2.0-flash-lite,ll-3.1-70b,sharegpt,-71,0.905,200
gemini-2.0-flash,ll-3.1-70b,sharegpt,-77,0.95,200
ll-3.1-8b,ll-3.1-70b,sharegpt,52,0.47,200
ll-3.1-405b,ll-3.1-70b,sharegpt,-48,0.585,200
qwen-2.5-72b,ll-3.1-70b,sharegpt,-3,0.56,200
qwen-3.0-80b,ll-3.1-70b,sharegpt,-114,0.98,200
deepseek-3.1,ll-3.1-70b,sharegpt,-131,0.945,200
kimi-k2,ll-3.1-70b,sharegpt,-135,0.84,200
gpt-oss-120b-thinking,ll-3.1-405b,sharegpt,-24,0.84,200
opus-4.1-thinking,ll-3.1-405b,sharegpt,-111,0.896551724137931,58
gemini-2.5-pro-thinking,ll-3.1-405b,sharegpt,-115,0.995,200
qwen-3.0-80b-thinking,ll-3.1-405b,sharegpt,-35,0.935,200
deepseek-r1-thinking,ll-3.1-405b,sharegpt,-88,0.9038,200
kimi-k2-thinking,ll-3.1-405b,sharegpt,-99,0.9447959183673468,200
gpt-4o-mini,ll-3.1-405b,sharegpt,27,0.57,200
gpt-4.1-mini,ll-3.1-405b,sharegpt,-45,0.72,200
gpt-4o,ll-3.1-405b,sharegpt,-107,0.5560164383561643,200
gpt-4.1,ll-3.1-405b,sharegpt,-78,0.65,200
haiku-3.5,ll-3.1-405b,sharegpt,13,0.57,200
sonnet-4.5,ll-3.1-405b,sharegpt,-112,0.77,200
opus-4.1,ll-3.1-405b,sharegpt,-110,0.975,200
gemini-2.0-flash-lite,ll-3.1-405b,sharegpt,-23,0.88,200
gemini-2.0-flash,ll-3.1-405b,sharegpt,-29,0.94,200
ll-3.1-8b,ll-3.1-405b,sharegpt,100,0.49,200
ll-3.1-70b,ll-3.1-405b,sharegpt,48,0.505,200
qwen-2.5-72b,ll-3.1-405b,sharegpt,45,0.56,200
qwen-3.0-80b,ll-3.1-405b,sharegpt,-66,0.965,200
deepseek-3.1,ll-3.1-405b,sharegpt,-83,0.935,200
kimi-k2,ll-3.1-405b,sharegpt,-87,0.865,200
gpt-oss-120b-thinking,qwen-2.5-72b,sharegpt,-69,0.7256551724137931,200
opus-4.1-thinking,qwen-2.5-72b,sharegpt,-156,0.8275862068965517,58
gemini-2.5-pro-thinking,qwen-2.5-72b,sharegpt,-160,0.98,200
qwen-3.0-80b-thinking,qwen-2.5-72b,sharegpt,-80,0.929313725490196,200
deepseek-r1-thinking,qwen-2.5-72b,sharegpt,-133,0.82,200
kimi-k2-thinking,qwen-2.5-72b,sharegpt,-144,0.8943137254901962,200
gpt-4o-mini,qwen-2.5-72b,sharegpt,-18,0.49,200
gpt-4.1-mini,qwen-2.5-72b,sharegpt,-90,0.595,200
gpt-4o,qwen-2.5-72b,sharegpt,-152,0.5358739726027397,200
gpt-4.1,qwen-2.5-72b,sharegpt,-123,0.57,200
haiku-3.5,qwen-2.5-72b,sharegpt,-32,0.435,200
sonnet-4.5,qwen-2.5-72b,sharegpt,-157,0.75,200
opus-4.1,qwen-2.5-72b,sharegpt,-155,0.985,200
gemini-2.0-flash-lite,qwen-2.5-72b,sharegpt,-68,0.77,200
gemini-2.0-flash,qwen-2.5-72b,sharegpt,-74,0.895,200
ll-3.1-8b,qwen-2.5-72b,sharegpt,55,0.475,200
ll-3.1-70b,qwen-2.5-72b,sharegpt,3,0.52,200
ll-3.1-405b,qwen-2.5-72b,sharegpt,-45,0.455,200
qwen-3.0-80b,qwen-2.5-72b,sharegpt,-111,0.945,200
deepseek-3.1,qwen-2.5-72b,sharegpt,-128,0.855,200
kimi-k2,qwen-2.5-72b,sharegpt,-132,0.795,200
gpt-oss-120b-thinking,qwen-3.0-80b,sharegpt,42,0.625,200
opus-4.1-thinking,qwen-3.0-80b,sharegpt,-45,0.7758620689655172,58
gemini-2.5-pro-thinking,qwen-3.0-80b,sharegpt,-49,0.69,200
qwen-3.0-80b-thinking,qwen-3.0-80b,sharegpt,31,0.6530392156862745,200
deepseek-r1-thinking,qwen-3.0-80b,sharegpt,-22,0.465,200
kimi-k2-thinking,qwen-3.0-80b,sharegpt,-33,0.5477210884353741,200
gpt-4o-mini,qwen-3.0-80b,sharegpt,93,0.46,200
gpt-4.1-mini,qwen-3.0-80b,sharegpt,21,0.335,200
gpt-4o,qwen-3.0-80b,sharegpt,-41,0.4796,200
gpt-4.1,qwen-3.0-80b,sharegpt,-12,0.525,200
haiku-3.5,qwen-3.0-80b,sharegpt,79,0.235,200
sonnet-4.5,qwen-3.0-80b,sharegpt,-46,0.565,200
opus-4.1,qwen-3.0-80b,sharegpt,-44,0.85,200
gemini-2.0-flash-lite,qwen-3.0-80b,sharegpt,43,0.285,200
gemini-2.0-flash,qwen-3.0-80b,sharegpt,37,0.465,200
ll-3.1-8b,qwen-3.0-80b,sharegpt,166,0.4,200
ll-3.1-70b,qwen-3.0-80b,sharegpt,114,0.475,200
ll-3.1-405b,qwen-3.0-80b,sharegpt,66,0.485,200
qwen-2.5-72b,qwen-3.0-80b,sharegpt,111,0.485,200
deepseek-3.1,qwen-3.0-80b,sharegpt,-17,0.385,200
kimi-k2,qwen-3.0-80b,sharegpt,-21,0.55,200
gpt-oss-120b-thinking,deepseek-3.1,sharegpt,59,0.6149999999999999,200
opus-4.1-thinking,deepseek-3.1,sharegpt,-28,0.6551724137931034,58
gemini-2.5-pro-thinking,deepseek-3.1,sharegpt,-32,0.775,200
qwen-3.0-80b-thinking,deepseek-3.1,sharegpt,48,0.8189215686274508,200
deepseek-r1-thinking,deepseek-3.1,sharegpt,-5,0.565,200
kimi-k2-thinking,deepseek-3.1,sharegpt,-16,0.6141740531829171,200
gpt-4o-mini,deepseek-3.1,sharegpt,110,0.505,200
gpt-4.1-mini,deepseek-3.1,sharegpt,38,0.38,200
gpt-4o,deepseek-3.1,sharegpt,-24,0.4874489795918367,200
gpt-4.1,deepseek-3.1,sharegpt,5,0.535,200
haiku-3.5,deepseek-3.1,sharegpt,96,0.215,200
sonnet-4.5,deepseek-3.1,sharegpt,-29,0.5,200
opus-4.1,deepseek-3.1,sharegpt,-27,0.8,200
gemini-2.0-flash-lite,deepseek-3.1,sharegpt,60,0.44,200
gemini-2.0-flash,deepseek-3.1,sharegpt,54,0.63,200
ll-3.1-8b,deepseek-3.1,sharegpt,183,0.415,200
ll-3.1-70b,deepseek-3.1,sharegpt,131,0.475,200
ll-3.1-405b,deepseek-3.1,sharegpt,83,0.34,200
qwen-2.5-72b,deepseek-3.1,sharegpt,128,0.495,200
qwen-3.0-80b,deepseek-3.1,sharegpt,17,0.725,200
kimi-k2,deepseek-3.1,sharegpt,-4,0.5576530612244899,200
gpt-oss-120b-thinking,kimi-k2,sharegpt,63,0.748843537414966,200
opus-4.1-thinking,kimi-k2,sharegpt,-24,0.8776200135226505,58
gemini-2.5-pro-thinking,kimi-k2,sharegpt,-28,0.675,200
qwen-3.0-80b-thinking,kimi-k2,sharegpt,52,0.685,200
deepseek-r1-thinking,kimi-k2,sharegpt,-1,0.44,200
kimi-k2-thinking,kimi-k2,sharegpt,-12,0.6212328767123289,200
gpt-4o-mini,kimi-k2,sharegpt,114,0.505,200
gpt-4.1-mini,kimi-k2,sharegpt,42,0.435,200
gpt-4o,kimi-k2,sharegpt,-20,0.5807999999999999,200
gpt-4.1,kimi-k2,sharegpt,9,0.535,200
haiku-3.5,kimi-k2,sharegpt,100,0.325,200
sonnet-4.5,kimi-k2,sharegpt,-25,0.53,200
opus-4.1,kimi-k2,sharegpt,-23,0.9195098039215688,200
gemini-2.0-flash-lite,kimi-k2,sharegpt,64,0.395,200
gemini-2.0-flash,kimi-k2,sharegpt,58,0.705,200
ll-3.1-8b,kimi-k2,sharegpt,187,0.45,200
ll-3.1-70b,kimi-k2,sharegpt,135,0.52,200
ll-3.1-405b,kimi-k2,sharegpt,87,0.765,200
qwen-2.5-72b,kimi-k2,sharegpt,132,0.51,200
qwen-3.0-80b,kimi-k2,sharegpt,21,0.515,200
deepseek-3.1,kimi-k2,sharegpt,4,0.44,200
opus-4.1-thinking,gpt-oss-120b-thinking,pku_saferlhf,-87,0.99,100
gemini-2.5-pro-thinking,gpt-oss-120b-thinking,pku_saferlhf,-91,0.99,100
qwen-3.0-80b-thinking,gpt-oss-120b-thinking,pku_saferlhf,-11,0.99,100
deepseek-r1-thinking,gpt-oss-120b-thinking,pku_saferlhf,-64,0.99,100
kimi-k2-thinking,gpt-oss-120b-thinking,pku_saferlhf,-75,0.99,100
gpt-4o-mini,gpt-oss-120b-thinking,pku_saferlhf,51,0.89,100
gpt-4.1-mini,gpt-oss-120b-thinking,pku_saferlhf,-21,0.96,100
gpt-4o,gpt-oss-120b-thinking,pku_saferlhf,-83,0.98,100
gpt-4.1,gpt-oss-120b-thinking,pku_saferlhf,-54,0.93,100
haiku-3.5,gpt-oss-120b-thinking,pku_saferlhf,37,0.98,100
sonnet-4.5,gpt-oss-120b-thinking,pku_saferlhf,-88,0.91,100
opus-4.1,gpt-oss-120b-thinking,pku_saferlhf,-86,0.96,100
gemini-2.0-flash-lite,gpt-oss-120b-thinking,pku_saferlhf,1,0.96,100
gemini-2.0-flash,gpt-oss-120b-thinking,pku_saferlhf,-5,0.98,100
ll-3.1-8b,gpt-oss-120b-thinking,pku_saferlhf,124,0.73,100
ll-3.1-70b,gpt-oss-120b-thinking,pku_saferlhf,72,0.94,100
ll-3.1-405b,gpt-oss-120b-thinking,pku_saferlhf,24,0.92,100
qwen-2.5-72b,gpt-oss-120b-thinking,pku_saferlhf,69,0.98,100
qwen-3.0-80b,gpt-oss-120b-thinking,pku_saferlhf,-42,1.0,100
deepseek-3.1,gpt-oss-120b-thinking,pku_saferlhf,-59,0.98,100
kimi-k2,gpt-oss-120b-thinking,pku_saferlhf,-63,0.9794871794871796,100
gpt-oss-120b-thinking,opus-4.1-thinking,pku_saferlhf,87,0.29,100
gemini-2.5-pro-thinking,opus-4.1-thinking,pku_saferlhf,-4,0.96,100
qwen-3.0-80b-thinking,opus-4.1-thinking,pku_saferlhf,76,0.9,100
deepseek-r1-thinking,opus-4.1-thinking,pku_saferlhf,23,0.67,100
kimi-k2-thinking,opus-4.1-thinking,pku_saferlhf,12,0.81,100
gpt-4o-mini,opus-4.1-thinking,pku_saferlhf,138,0.42,100
gpt-4.1-mini,opus-4.1-thinking,pku_saferlhf,66,0.31,100
gpt-4o,opus-4.1-thinking,pku_saferlhf,4,0.48,100
gpt-4.1,opus-4.1-thinking,pku_saferlhf,33,0.48,100
haiku-3.5,opus-4.1-thinking,pku_saferlhf,124,0.14,100
sonnet-4.5,opus-4.1-thinking,pku_saferlhf,-1,0.52,100
opus-4.1,opus-4.1-thinking,pku_saferlhf,1,0.45,100
gemini-2.0-flash-lite,opus-4.1-thinking,pku_saferlhf,88,0.02,100
gemini-2.0-flash,opus-4.1-thinking,pku_saferlhf,82,0.37,100
ll-3.1-8b,opus-4.1-thinking,pku_saferlhf,211,0.06,100
ll-3.1-70b,opus-4.1-thinking,pku_saferlhf,159,0.44,100
ll-3.1-405b,opus-4.1-thinking,pku_saferlhf,111,0.37,100
qwen-2.5-72b,opus-4.1-thinking,pku_saferlhf,156,0.47,100
qwen-3.0-80b,opus-4.1-thinking,pku_saferlhf,45,0.92,100
deepseek-3.1,opus-4.1-thinking,pku_saferlhf,28,0.4,100
kimi-k2,opus-4.1-thinking,pku_saferlhf,24,0.6058974358974359,100
gpt-oss-120b-thinking,gemini-2.5-pro-thinking,pku_saferlhf,91,0.58,100
opus-4.1-thinking,gemini-2.5-pro-thinking,pku_saferlhf,4,0.84,100
qwen-3.0-80b-thinking,gemini-2.5-pro-thinking,pku_saferlhf,80,0.71,100
deepseek-r1-thinking,gemini-2.5-pro-thinking,pku_saferlhf,27,0.47,100
kimi-k2-thinking,gemini-2.5-pro-thinking,pku_saferlhf,16,0.5473684210526316,100
gpt-4o-mini,gemini-2.5-pro-thinking,pku_saferlhf,142,0.36,100
gpt-4.1-mini,gemini-2.5-pro-thinking,pku_saferlhf,70,0.25,100
gpt-4o,gemini-2.5-pro-thinking,pku_saferlhf,8,0.44,100
gpt-4.1,gemini-2.5-pro-thinking,pku_saferlhf,37,0.61,100
haiku-3.5,gemini-2.5-pro-thinking,pku_saferlhf,128,0.25,100
sonnet-4.5,gemini-2.5-pro-thinking,pku_saferlhf,3,0.56,100
opus-4.1,gemini-2.5-pro-thinking,pku_saferlhf,5,0.86,100
gemini-2.0-flash-lite,gemini-2.5-pro-thinking,pku_saferlhf,92,0.0,100
gemini-2.0-flash,gemini-2.5-pro-thinking,pku_saferlhf,86,0.04,100
ll-3.1-8b,gemini-2.5-pro-thinking,pku_saferlhf,215,0.05,100
ll-3.1-70b,gemini-2.5-pro-thinking,pku_saferlhf,163,0.42,100
ll-3.1-405b,gemini-2.5-pro-thinking,pku_saferlhf,115,0.36,100
qwen-2.5-72b,gemini-2.5-pro-thinking,pku_saferlhf,160,0.51,100
qwen-3.0-80b,gemini-2.5-pro-thinking,pku_saferlhf,49,0.52,100
deepseek-3.1,gemini-2.5-pro-thinking,pku_saferlhf,32,0.22,100
kimi-k2,gemini-2.5-pro-thinking,pku_saferlhf,28,0.5,100
gpt-oss-120b-thinking,qwen-3.0-80b-thinking,pku_saferlhf,11,0.1633333333333333,100
opus-4.1-thinking,qwen-3.0-80b-thinking,pku_saferlhf,-76,0.95,100
gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,pku_saferlhf,-80,0.63,100
deepseek-r1-thinking,qwen-3.0-80b-thinking,pku_saferlhf,-53,0.26,100
kimi-k2-thinking,qwen-3.0-80b-thinking,pku_saferlhf,-64,0.57,100
gpt-4o-mini,qwen-3.0-80b-thinking,pku_saferlhf,62,0.19,100
gpt-4.1-mini,qwen-3.0-80b-thinking,pku_saferlhf,-10,0.07,100
gpt-4o,qwen-3.0-80b-thinking,pku_saferlhf,-72,0.22,100
gpt-4.1,qwen-3.0-80b-thinking,pku_saferlhf,-43,0.43,100
haiku-3.5,qwen-3.0-80b-thinking,pku_saferlhf,48,0.15,100
sonnet-4.5,qwen-3.0-80b-thinking,pku_saferlhf,-77,0.61,100
opus-4.1,qwen-3.0-80b-thinking,pku_saferlhf,-75,0.9,100
gemini-2.0-flash-lite,qwen-3.0-80b-thinking,pku_saferlhf,12,0.0,100
gemini-2.0-flash,qwen-3.0-80b-thinking,pku_saferlhf,6,0.03,100
ll-3.1-8b,qwen-3.0-80b-thinking,pku_saferlhf,135,0.05,100
ll-3.1-70b,qwen-3.0-80b-thinking,pku_saferlhf,83,0.44,100
ll-3.1-405b,qwen-3.0-80b-thinking,pku_saferlhf,35,0.34,100
qwen-2.5-72b,qwen-3.0-80b-thinking,pku_saferlhf,80,0.46,100
qwen-3.0-80b,qwen-3.0-80b-thinking,pku_saferlhf,-31,0.17,100
deepseek-3.1,qwen-3.0-80b-thinking,pku_saferlhf,-48,0.13,100
kimi-k2,qwen-3.0-80b-thinking,pku_saferlhf,-52,0.54,100
gpt-oss-120b-thinking,deepseek-r1-thinking,pku_saferlhf,64,0.2625641025641025,100
opus-4.1-thinking,deepseek-r1-thinking,pku_saferlhf,-23,0.85,100
gemini-2.5-pro-thinking,deepseek-r1-thinking,pku_saferlhf,-27,0.81,100
qwen-3.0-80b-thinking,deepseek-r1-thinking,pku_saferlhf,53,0.79,100
kimi-k2-thinking,deepseek-r1-thinking,pku_saferlhf,-11,0.6111605937921728,100
gpt-4o-mini,deepseek-r1-thinking,pku_saferlhf,115,0.34,100
gpt-4.1-mini,deepseek-r1-thinking,pku_saferlhf,43,0.21,100
gpt-4o,deepseek-r1-thinking,pku_saferlhf,-19,0.38,100
gpt-4.1,deepseek-r1-thinking,pku_saferlhf,10,0.44,100
haiku-3.5,deepseek-r1-thinking,pku_saferlhf,101,0.26,100
sonnet-4.5,deepseek-r1-thinking,pku_saferlhf,-24,0.5,100
opus-4.1,deepseek-r1-thinking,pku_saferlhf,-22,0.73,100
gemini-2.0-flash-lite,deepseek-r1-thinking,pku_saferlhf,65,0.01,100
gemini-2.0-flash,deepseek-r1-thinking,pku_saferlhf,59,0.23,100
ll-3.1-8b,deepseek-r1-thinking,pku_saferlhf,188,0.05,100
ll-3.1-70b,deepseek-r1-thinking,pku_saferlhf,136,0.42,100
ll-3.1-405b,deepseek-r1-thinking,pku_saferlhf,88,0.33,100
qwen-2.5-72b,deepseek-r1-thinking,pku_saferlhf,133,0.49,100
qwen-3.0-80b,deepseek-r1-thinking,pku_saferlhf,22,0.69,100
deepseek-3.1,deepseek-r1-thinking,pku_saferlhf,5,0.19,100
kimi-k2,deepseek-r1-thinking,pku_saferlhf,1,0.58,100
gpt-oss-120b-thinking,kimi-k2-thinking,pku_saferlhf,75,0.3036842105263158,100
opus-4.1-thinking,kimi-k2-thinking,pku_saferlhf,-12,0.74,100
gemini-2.5-pro-thinking,kimi-k2-thinking,pku_saferlhf,-16,0.64,100
qwen-3.0-80b-thinking,kimi-k2-thinking,pku_saferlhf,64,0.61,100
deepseek-r1-thinking,kimi-k2-thinking,pku_saferlhf,11,0.34,100
gpt-4o-mini,kimi-k2-thinking,pku_saferlhf,126,0.34,100
gpt-4.1-mini,kimi-k2-thinking,pku_saferlhf,54,0.26,100
gpt-4o,kimi-k2-thinking,pku_saferlhf,-8,0.39,100
gpt-4.1,kimi-k2-thinking,pku_saferlhf,21,0.48,100
haiku-3.5,kimi-k2-thinking,pku_saferlhf,112,0.27,100
sonnet-4.5,kimi-k2-thinking,pku_saferlhf,-13,0.42,100
opus-4.1,kimi-k2-thinking,pku_saferlhf,-11,0.61,100
gemini-2.0-flash-lite,kimi-k2-thinking,pku_saferlhf,76,0.01,100
gemini-2.0-flash,kimi-k2-thinking,pku_saferlhf,70,0.11,100
ll-3.1-8b,kimi-k2-thinking,pku_saferlhf,199,0.06,100
ll-3.1-70b,kimi-k2-thinking,pku_saferlhf,147,0.41,100
ll-3.1-405b,kimi-k2-thinking,pku_saferlhf,99,0.35,100
qwen-2.5-72b,kimi-k2-thinking,pku_saferlhf,144,0.49,100
qwen-3.0-80b,kimi-k2-thinking,pku_saferlhf,33,0.54,100
deepseek-3.1,kimi-k2-thinking,pku_saferlhf,16,0.13,100
kimi-k2,kimi-k2-thinking,pku_saferlhf,12,0.39,100
gpt-oss-120b-thinking,gpt-4o-mini,pku_saferlhf,-51,0.444947209653092,100
opus-4.1-thinking,gpt-4o-mini,pku_saferlhf,-138,0.99,100
gemini-2.5-pro-thinking,gpt-4o-mini,pku_saferlhf,-142,1.0,100
qwen-3.0-80b-thinking,gpt-4o-mini,pku_saferlhf,-62,0.95,100
deepseek-r1-thinking,gpt-4o-mini,pku_saferlhf,-115,0.93,100
kimi-k2-thinking,gpt-4o-mini,pku_saferlhf,-126,0.97,100
gpt-4.1-mini,gpt-4o-mini,pku_saferlhf,-72,0.48,100
gpt-4o,gpt-4o-mini,pku_saferlhf,-134,0.5958974358974359,100
gpt-4.1,gpt-4o-mini,pku_saferlhf,-105,0.59,100
haiku-3.5,gpt-4o-mini,pku_saferlhf,-14,0.37,100
sonnet-4.5,gpt-4o-mini,pku_saferlhf,-139,0.83,100
opus-4.1,gpt-4o-mini,pku_saferlhf,-137,0.95,100
gemini-2.0-flash-lite,gpt-4o-mini,pku_saferlhf,-50,0.3,100
gemini-2.0-flash,gpt-4o-mini,pku_saferlhf,-56,0.71,100
ll-3.1-8b,gpt-4o-mini,pku_saferlhf,73,0.22,100
ll-3.1-70b,gpt-4o-mini,pku_saferlhf,21,0.57,100
ll-3.1-405b,gpt-4o-mini,pku_saferlhf,-27,0.52,100
qwen-2.5-72b,gpt-4o-mini,pku_saferlhf,18,0.62,100
qwen-3.0-80b,gpt-4o-mini,pku_saferlhf,-93,0.99,100
deepseek-3.1,gpt-4o-mini,pku_saferlhf,-110,0.77,100
kimi-k2,gpt-4o-mini,pku_saferlhf,-114,0.79,100
gpt-oss-120b-thinking,gpt-4.1-mini,pku_saferlhf,21,0.3335897435897436,100
opus-4.1-thinking,gpt-4.1-mini,pku_saferlhf,-66,0.95,100
gemini-2.5-pro-thinking,gpt-4.1-mini,pku_saferlhf,-70,1.0,100
qwen-3.0-80b-thinking,gpt-4.1-mini,pku_saferlhf,10,0.98,100
deepseek-r1-thinking,gpt-4.1-mini,pku_saferlhf,-43,0.91,100
kimi-k2-thinking,gpt-4.1-mini,pku_saferlhf,-54,0.98,100
gpt-4o-mini,gpt-4.1-mini,pku_saferlhf,72,0.54,100
gpt-4o,gpt-4.1-mini,pku_saferlhf,-62,0.7074358974358975,100
gpt-4.1,gpt-4.1-mini,pku_saferlhf,-33,0.57,100
haiku-3.5,gpt-4.1-mini,pku_saferlhf,58,0.34,100
sonnet-4.5,gpt-4.1-mini,pku_saferlhf,-67,0.76,100
opus-4.1,gpt-4.1-mini,pku_saferlhf,-65,0.86,100
gemini-2.0-flash-lite,gpt-4.1-mini,pku_saferlhf,22,0.33,100
gemini-2.0-flash,gpt-4.1-mini,pku_saferlhf,16,0.78,100
ll-3.1-8b,gpt-4.1-mini,pku_saferlhf,145,0.19,100
ll-3.1-70b,gpt-4.1-mini,pku_saferlhf,93,0.51,100
ll-3.1-405b,gpt-4.1-mini,pku_saferlhf,45,0.49,100
qwen-2.5-72b,gpt-4.1-mini,pku_saferlhf,90,0.64,100
qwen-3.0-80b,gpt-4.1-mini,pku_saferlhf,-21,1.0,100
deepseek-3.1,gpt-4.1-mini,pku_saferlhf,-38,0.84,100
kimi-k2,gpt-4.1-mini,pku_saferlhf,-42,0.74,100
gpt-oss-120b-thinking,gpt-4o,pku_saferlhf,83,0.42,100
opus-4.1-thinking,gpt-4o,pku_saferlhf,-4,0.97,100
gemini-2.5-pro-thinking,gpt-4o,pku_saferlhf,-8,1.0,100
